seed,confirmatory_model_seed,damping_candidate,tolerance_candidate,phase,budget,strict_converged,converged_fraction,n_converged_channels,n_total_channels,state_relative_error,maximum_residual,maximum_velocity_norm,median_residual,median_velocity_norm,phase_tolerance,active_channel_steps,maximum_channel_steps,median_channel_steps,wall_time_seconds,audit_indices_json,v33_excluded_audit_indices_json,fresh_test_subset_disjoint_from_v33
17,False,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,plus,240000,True,1.0,1280,1280,3.999990246587e-07,9.999884294613954e-07,9.98857652403918e-07,9.585485354471269e-07,2.588867794758027e-07,1e-06,15805175,174275,7675.0,23.044103000022005,"[5064, 2476, 2054, 3905, 6512, 514, 5051, 9740, 5391, 5491, 2788, 5470, 1746, 9089, 7436, 4954, 9001, 1608, 3051, 6496, 742, 8407, 1509, 6853, 2502, 9794, 555, 473, 6458, 3156, 6183, 2417, 3228, 9087, 8073, 6511, 1631, 2679, 1598, 8015, 3765, 4301, 3099, 5826, 3328, 1663, 8387, 3205, 8539, 1503, 9531, 3394, 3348, 6441, 8554, 603, 7839, 362, 6854, 289, 5582, 6665, 5755, 7546, 4420, 8865, 963, 3989, 9231, 6296, 364, 8742, 6390, 7229, 2075, 4412, 660, 6218, 3104, 6397, 1589, 1332, 2959, 8750, 6937, 3564, 5703, 8540, 3697, 7812, 7052, 69, 2563, 8139, 801, 2735, 5485, 4578, 823, 2413, 8986, 5661, 5508, 4665, 9970, 1697, 3979, 4761, 9615, 1476, 8844, 5638, 5482, 3309, 8906, 4327, 879, 388, 6976, 7821, 2331, 7694, 9855, 624, 604, 2765, 7110, 1906]","[30, 192, 280, 297, 391, 505, 507, 538, 612, 635, 666, 1034, 1048, 1281, 1480, 1533, 1607, 1651, 1681, 1687, 1731, 1768, 1793, 1814, 1892, 1948, 2179, 2203, 2248, 2343, 2418, 2460, 2495, 2586, 2956, 3087, 3125, 3185, 3194, 3204, 3236, 3294, 3304, 3322, 3396, 3448, 3462, 3503, 3540, 3674, 4035, 4168, 4249, 4289, 4372, 4427, 4444, 4515, 4700, 4912, 5073, 5202, 5219, 5231, 5423, 5530, 5576, 5631, 5729, 5819, 5917, 6030, 6056, 6076, 6089, 6123, 6209, 6219, 6241, 6293, 6302, 6315, 6428, 6486, 6693, 6721, 6792, 6801, 6820, 6907, 7202, 7238, 7303, 7394, 7447, 7516, 7731, 7737, 7824, 7864, 7919, 7932, 8008, 8043, 8060, 8160, 8249, 8309, 8433, 8486, 8561, 8639, 8652, 8731, 8741, 8886, 9047, 9055, 9063, 9258, 9299, 9305, 9485, 9494, 9505, 9620, 9755, 9822]",True
17,False,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,minus,240000,True,1.0,1280,1280,4.015044547431665e-07,9.999907843174436e-07,9.959593027023627e-07,9.613787137515706e-07,2.572518493020746e-07,1e-06,15776500,173475,7600.0,23.079759299987927,"[5064, 2476, 2054, 3905, 6512, 514, 5051, 9740, 5391, 5491, 2788, 5470, 1746, 9089, 7436, 4954, 9001, 1608, 3051, 6496, 742, 8407, 1509, 6853, 2502, 9794, 555, 473, 6458, 3156, 6183, 2417, 3228, 9087, 8073, 6511, 1631, 2679, 1598, 8015, 3765, 4301, 3099, 5826, 3328, 1663, 8387, 3205, 8539, 1503, 9531, 3394, 3348, 6441, 8554, 603, 7839, 362, 6854, 289, 5582, 6665, 5755, 7546, 4420, 8865, 963, 3989, 9231, 6296, 364, 8742, 6390, 7229, 2075, 4412, 660, 6218, 3104, 6397, 1589, 1332, 2959, 8750, 6937, 3564, 5703, 8540, 3697, 7812, 7052, 69, 2563, 8139, 801, 2735, 5485, 4578, 823, 2413, 8986, 5661, 5508, 4665, 9970, 1697, 3979, 4761, 9615, 1476, 8844, 5638, 5482, 3309, 8906, 4327, 879, 388, 6976, 7821, 2331, 7694, 9855, 624, 604, 2765, 7110, 1906]","[30, 192, 280, 297, 391, 505, 507, 538, 612, 635, 666, 1034, 1048, 1281, 1480, 1533, 1607, 1651, 1681, 1687, 1731, 1768, 1793, 1814, 1892, 1948, 2179, 2203, 2248, 2343, 2418, 2460, 2495, 2586, 2956, 3087, 3125, 3185, 3194, 3204, 3236, 3294, 3304, 3322, 3396, 3448, 3462, 3503, 3540, 3674, 4035, 4168, 4249, 4289, 4372, 4427, 4444, 4515, 4700, 4912, 5073, 5202, 5219, 5231, 5423, 5530, 5576, 5631, 5729, 5819, 5917, 6030, 6056, 6076, 6089, 6123, 6209, 6219, 6241, 6293, 6302, 6315, 6428, 6486, 6693, 6721, 6792, 6801, 6820, 6907, 7202, 7238, 7303, 7394, 7447, 7516, 7731, 7737, 7824, 7864, 7919, 7932, 8008, 8043, 8060, 8160, 8249, 8309, 8433, 8486, 8561, 8639, 8652, 8731, 8741, 8886, 9047, 9055, 9063, 9258, 9299, 9305, 9485, 9494, 9505, 9620, 9755, 9822]",True
17,False,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,free,480000,False,0.99921875,1279,1280,4.4030758070406324e-06,9.999970036600943e-06,1.580938204657329e-05,9.559727836003477e-06,2.6269737588351655e-06,1e-05,25453500,480000,11412.5,43.49457670003176,"[5064, 2476, 2054, 3905, 6512, 514, 5051, 9740, 5391, 5491, 2788, 5470, 1746, 9089, 7436, 4954, 9001, 1608, 3051, 6496, 742, 8407, 1509, 6853, 2502, 9794, 555, 473, 6458, 3156, 6183, 2417, 3228, 9087, 8073, 6511, 1631, 2679, 1598, 8015, 3765, 4301, 3099, 5826, 3328, 1663, 8387, 3205, 8539, 1503, 9531, 3394, 3348, 6441, 8554, 603, 7839, 362, 6854, 289, 5582, 6665, 5755, 7546, 4420, 8865, 963, 3989, 9231, 6296, 364, 8742, 6390, 7229, 2075, 4412, 660, 6218, 3104, 6397, 1589, 1332, 2959, 8750, 6937, 3564, 5703, 8540, 3697, 7812, 7052, 69, 2563, 8139, 801, 2735, 5485, 4578, 823, 2413, 8986, 5661, 5508, 4665, 9970, 1697, 3979, 4761, 9615, 1476, 8844, 5638, 5482, 3309, 8906, 4327, 879, 388, 6976, 7821, 2331, 7694, 9855, 624, 604, 2765, 7110, 1906]","[30, 192, 280, 297, 391, 505, 507, 538, 612, 635, 666, 1034, 1048, 1281, 1480, 1533, 1607, 1651, 1681, 1687, 1731, 1768, 1793, 1814, 1892, 1948, 2179, 2203, 2248, 2343, 2418, 2460, 2495, 2586, 2956, 3087, 3125, 3185, 3194, 3204, 3236, 3294, 3304, 3322, 3396, 3448, 3462, 3503, 3540, 3674, 4035, 4168, 4249, 4289, 4372, 4427, 4444, 4515, 4700, 4912, 5073, 5202, 5219, 5231, 5423, 5530, 5576, 5631, 5729, 5819, 5917, 6030, 6056, 6076, 6089, 6123, 6209, 6219, 6241, 6293, 6302, 6315, 6428, 6486, 6693, 6721, 6792, 6801, 6820, 6907, 7202, 7238, 7303, 7394, 7447, 7516, 7731, 7737, 7824, 7864, 7919, 7932, 8008, 8043, 8060, 8160, 8249, 8309, 8433, 8486, 8561, 8639, 8652, 8731, 8741, 8886, 9047, 9055, 9063, 9258, 9299, 9305, 9485, 9494, 9505, 9620, 9755, 9822]",True
17,False,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,plus,480000,True,1.0,1280,1280,3.999990246587e-07,9.999884294613954e-07,9.98857652403918e-07,9.585485354471269e-07,2.588867794758027e-07,1e-06,15805175,174275,7675.0,23.044150500034448,"[5064, 2476, 2054, 3905, 6512, 514, 5051, 9740, 5391, 5491, 2788, 5470, 1746, 9089, 7436, 4954, 9001, 1608, 3051, 6496, 742, 8407, 1509, 6853, 2502, 9794, 555, 473, 6458, 3156, 6183, 2417, 3228, 9087, 8073, 6511, 1631, 2679, 1598, 8015, 3765, 4301, 3099, 5826, 3328, 1663, 8387, 3205, 8539, 1503, 9531, 3394, 3348, 6441, 8554, 603, 7839, 362, 6854, 289, 5582, 6665, 5755, 7546, 4420, 8865, 963, 3989, 9231, 6296, 364, 8742, 6390, 7229, 2075, 4412, 660, 6218, 3104, 6397, 1589, 1332, 2959, 8750, 6937, 3564, 5703, 8540, 3697, 7812, 7052, 69, 2563, 8139, 801, 2735, 5485, 4578, 823, 2413, 8986, 5661, 5508, 4665, 9970, 1697, 3979, 4761, 9615, 1476, 8844, 5638, 5482, 3309, 8906, 4327, 879, 388, 6976, 7821, 2331, 7694, 9855, 624, 604, 2765, 7110, 1906]","[30, 192, 280, 297, 391, 505, 507, 538, 612, 635, 666, 1034, 1048, 1281, 1480, 1533, 1607, 1651, 1681, 1687, 1731, 1768, 1793, 1814, 1892, 1948, 2179, 2203, 2248, 2343, 2418, 2460, 2495, 2586, 2956, 3087, 3125, 3185, 3194, 3204, 3236, 3294, 3304, 3322, 3396, 3448, 3462, 3503, 3540, 3674, 4035, 4168, 4249, 4289, 4372, 4427, 4444, 4515, 4700, 4912, 5073, 5202, 5219, 5231, 5423, 5530, 5576, 5631, 5729, 5819, 5917, 6030, 6056, 6076, 6089, 6123, 6209, 6219, 6241, 6293, 6302, 6315, 6428, 6486, 6693, 6721, 6792, 6801, 6820, 6907, 7202, 7238, 7303, 7394, 7447, 7516, 7731, 7737, 7824, 7864, 7919, 7932, 8008, 8043, 8060, 8160, 8249, 8309, 8433, 8486, 8561, 8639, 8652, 8731, 8741, 8886, 9047, 9055, 9063, 9258, 9299, 9305, 9485, 9494, 9505, 9620, 9755, 9822]",True
17,False,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,minus,480000,True,1.0,1280,1280,4.015044547431665e-07,9.999907843174436e-07,9.959593027023627e-07,9.613787137515706e-07,2.572518493020746e-07,1e-06,15776500,173475,7600.0,23.079810700030066,"[5064, 2476, 2054, 3905, 6512, 514, 5051, 9740, 5391, 5491, 2788, 5470, 1746, 9089, 7436, 4954, 9001, 1608, 3051, 6496, 742, 8407, 1509, 6853, 2502, 9794, 555, 473, 6458, 3156, 6183, 2417, 3228, 9087, 8073, 6511, 1631, 2679, 1598, 8015, 3765, 4301, 3099, 5826, 3328, 1663, 8387, 3205, 8539, 1503, 9531, 3394, 3348, 6441, 8554, 603, 7839, 362, 6854, 289, 5582, 6665, 5755, 7546, 4420, 8865, 963, 3989, 9231, 6296, 364, 8742, 6390, 7229, 2075, 4412, 660, 6218, 3104, 6397, 1589, 1332, 2959, 8750, 6937, 3564, 5703, 8540, 3697, 7812, 7052, 69, 2563, 8139, 801, 2735, 5485, 4578, 823, 2413, 8986, 5661, 5508, 4665, 9970, 1697, 3979, 4761, 9615, 1476, 8844, 5638, 5482, 3309, 8906, 4327, 879, 388, 6976, 7821, 2331, 7694, 9855, 624, 604, 2765, 7110, 1906]","[30, 192, 280, 297, 391, 505, 507, 538, 612, 635, 666, 1034, 1048, 1281, 1480, 1533, 1607, 1651, 1681, 1687, 1731, 1768, 1793, 1814, 1892, 1948, 2179, 2203, 2248, 2343, 2418, 2460, 2495, 2586, 2956, 3087, 3125, 3185, 3194, 3204, 3236, 3294, 3304, 3322, 3396, 3448, 3462, 3503, 3540, 3674, 4035, 4168, 4249, 4289, 4372, 4427, 4444, 4515, 4700, 4912, 5073, 5202, 5219, 5231, 5423, 5530, 5576, 5631, 5729, 5819, 5917, 6030, 6056, 6076, 6089, 6123, 6209, 6219, 6241, 6293, 6302, 6315, 6428, 6486, 6693, 6721, 6792, 6801, 6820, 6907, 7202, 7238, 7303, 7394, 7447, 7516, 7731, 7737, 7824, 7864, 7919, 7932, 8008, 8043, 8060, 8160, 8249, 8309, 8433, 8486, 8561, 8639, 8652, 8731, 8741, 8886, 9047, 9055, 9063, 9258, 9299, 9305, 9485, 9494, 9505, 9620, 9755, 9822]",True
29,True,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,free,30000,False,0.8765625,1122,1280,5.0923092753675405e-06,0.0003493086660031645,0.00013356214594312607,9.58570846270138e-06,2.657380495666165e-06,1e-05,18171725,30000,10575.0,16.681098799977917,"[6340, 9893, 9494, 4227, 5898, 2892, 7011, 1817, 9530, 3788, 164, 7708, 9703, 4608, 3931, 7400, 3928, 6727, 4726, 6521, 9803, 1970, 9842, 5537, 5531, 1351, 5447, 894, 7319, 6489, 3090, 5816, 9376, 7062, 3530, 5539, 536, 6997, 8757, 570, 3073, 6155, 8589, 9714, 9301, 6702, 6638, 3229, 4831, 1049, 3538, 5302, 2554, 6014, 8262, 3512, 5673, 6111, 7800, 4383, 3679, 6383, 5320, 267, 3272, 1477, 5666, 471, 9291, 3784, 5038, 3868, 834, 5084, 3740, 8561, 3598, 4236, 675, 6721, 6965, 405, 3372, 4832, 2749, 5797, 7143, 6991, 6548, 3708, 6808, 5787, 1135, 444, 7783, 7101, 9551, 5745, 2644, 9438, 8618, 4905, 5305, 4511, 5232, 9248, 7161, 4964, 3152, 5003, 9070, 404, 1293, 7533, 9616, 8812, 9899, 1879, 1316, 5103, 2016, 1627, 8636, 2181, 3895, 1753, 296, 365]","[108, 136, 249, 257, 335, 384, 516, 521, 583, 606, 685, 780, 786, 963, 990, 994, 1018, 1127, 1141, 1245, 1279, 1291, 1424, 1481, 1526, 1652, 1653, 1725, 1892, 2001, 2055, 2234, 2316, 2353, 2396, 2455, 2463, 2531, 2545, 2693, 2881, 2969, 3122, 3160, 3204, 3240, 3255, 3270, 3366, 3422, 3583, 3698, 3758, 3783, 3824, 4008, 4270, 4272, 4452, 4552, 4575, 4996, 5015, 5048, 5083, 5204, 5340, 5479, 5529, 5615, 5784, 5912, 5953, 6018, 6154, 6194, 6442, 6530, 6574, 6585, 6669, 6704, 6705, 6739, 6938, 7072, 7132, 7172, 7214, 7244, 7266, 7382, 7409, 7460, 7563, 7588, 7605, 7727, 7797, 7834, 7843, 7851, 7921, 8160, 8241, 8272, 8352, 8408, 8410, 8496, 8655, 8688, 8779, 8788, 8977, 8980, 9015, 9049, 9160, 9399, 9447, 9576, 9695, 9711, 9756, 9852, 9866, 9989]",True
29,True,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,plus,30000,False,0.9359375,1198,1280,3.8883048293663926e-07,4.883994142391651e-06,3.4870638037440402e-06,9.593714181913917e-07,2.518748117872617e-07,1e-06,12667900,30000,7100.0,12.387032500002533,"[6340, 9893, 9494, 4227, 5898, 2892, 7011, 1817, 9530, 3788, 164, 7708, 9703, 4608, 3931, 7400, 3928, 6727, 4726, 6521, 9803, 1970, 9842, 5537, 5531, 1351, 5447, 894, 7319, 6489, 3090, 5816, 9376, 7062, 3530, 5539, 536, 6997, 8757, 570, 3073, 6155, 8589, 9714, 9301, 6702, 6638, 3229, 4831, 1049, 3538, 5302, 2554, 6014, 8262, 3512, 5673, 6111, 7800, 4383, 3679, 6383, 5320, 267, 3272, 1477, 5666, 471, 9291, 3784, 5038, 3868, 834, 5084, 3740, 8561, 3598, 4236, 675, 6721, 6965, 405, 3372, 4832, 2749, 5797, 7143, 6991, 6548, 3708, 6808, 5787, 1135, 444, 7783, 7101, 9551, 5745, 2644, 9438, 8618, 4905, 5305, 4511, 5232, 9248, 7161, 4964, 3152, 5003, 9070, 404, 1293, 7533, 9616, 8812, 9899, 1879, 1316, 5103, 2016, 1627, 8636, 2181, 3895, 1753, 296, 365]","[108, 136, 249, 257, 335, 384, 516, 521, 583, 606, 685, 780, 786, 963, 990, 994, 1018, 1127, 1141, 1245, 1279, 1291, 1424, 1481, 1526, 1652, 1653, 1725, 1892, 2001, 2055, 2234, 2316, 2353, 2396, 2455, 2463, 2531, 2545, 2693, 2881, 2969, 3122, 3160, 3204, 3240, 3255, 3270, 3366, 3422, 3583, 3698, 3758, 3783, 3824, 4008, 4270, 4272, 4452, 4552, 4575, 4996, 5015, 5048, 5083, 5204, 5340, 5479, 5529, 5615, 5784, 5912, 5953, 6018, 6154, 6194, 6442, 6530, 6574, 6585, 6669, 6704, 6705, 6739, 6938, 7072, 7132, 7172, 7214, 7244, 7266, 7382, 7409, 7460, 7563, 7588, 7605, 7727, 7797, 7834, 7843, 7851, 7921, 8160, 8241, 8272, 8352, 8408, 8410, 8496, 8655, 8688, 8779, 8788, 8977, 8980, 9015, 9049, 9160, 9399, 9447, 9576, 9695, 9711, 9756, 9852, 9866, 9989]",True
29,True,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,minus,30000,False,0.9375,1200,1280,3.809814956923993e-07,4.874740344442651e-06,3.465935271067271e-06,9.616523709094756e-07,2.547323489278114e-07,1e-06,12680050,30000,7125.0,12.500753199972678,"[6340, 9893, 9494, 4227, 5898, 2892, 7011, 1817, 9530, 3788, 164, 7708, 9703, 4608, 3931, 7400, 3928, 6727, 4726, 6521, 9803, 1970, 9842, 5537, 5531, 1351, 5447, 894, 7319, 6489, 3090, 5816, 9376, 7062, 3530, 5539, 536, 6997, 8757, 570, 3073, 6155, 8589, 9714, 9301, 6702, 6638, 3229, 4831, 1049, 3538, 5302, 2554, 6014, 8262, 3512, 5673, 6111, 7800, 4383, 3679, 6383, 5320, 267, 3272, 1477, 5666, 471, 9291, 3784, 5038, 3868, 834, 5084, 3740, 8561, 3598, 4236, 675, 6721, 6965, 405, 3372, 4832, 2749, 5797, 7143, 6991, 6548, 3708, 6808, 5787, 1135, 444, 7783, 7101, 9551, 5745, 2644, 9438, 8618, 4905, 5305, 4511, 5232, 9248, 7161, 4964, 3152, 5003, 9070, 404, 1293, 7533, 9616, 8812, 9899, 1879, 1316, 5103, 2016, 1627, 8636, 2181, 3895, 1753, 296, 365]","[108, 136, 249, 257, 335, 384, 516, 521, 583, 606, 685, 780, 786, 963, 990, 994, 1018, 1127, 1141, 1245, 1279, 1291, 1424, 1481, 1526, 1652, 1653, 1725, 1892, 2001, 2055, 2234, 2316, 2353, 2396, 2455, 2463, 2531, 2545, 2693, 2881, 2969, 3122, 3160, 3204, 3240, 3255, 3270, 3366, 3422, 3583, 3698, 3758, 3783, 3824, 4008, 4270, 4272, 4452, 4552, 4575, 4996, 5015, 5048, 5083, 5204, 5340, 5479, 5529, 5615, 5784, 5912, 5953, 6018, 6154, 6194, 6442, 6530, 6574, 6585, 6669, 6704, 6705, 6739, 6938, 7072, 7132, 7172, 7214, 7244, 7266, 7382, 7409, 7460, 7563, 7588, 7605, 7727, 7797, 7834, 7843, 7851, 7921, 8160, 8241, 8272, 8352, 8408, 8410, 8496, 8655, 8688, 8779, 8788, 8977, 8980, 9015, 9049, 9160, 9399, 9447, 9576, 9695, 9711, 9756, 9852, 9866, 9989]",True
29,True,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,free,60000,False,0.95703125,1225,1280,4.44655767130872e-06,0.0001807458626987662,0.00010867083511383376,9.60569084205542e-06,2.5948599180859925e-06,1e-05,20919150,60000,10575.0,20.605056200001854,"[6340, 9893, 9494, 4227, 5898, 2892, 7011, 1817, 9530, 3788, 164, 7708, 9703, 4608, 3931, 7400, 3928, 6727, 4726, 6521, 9803, 1970, 9842, 5537, 5531, 1351, 5447, 894, 7319, 6489, 3090, 5816, 9376, 7062, 3530, 5539, 536, 6997, 8757, 570, 3073, 6155, 8589, 9714, 9301, 6702, 6638, 3229, 4831, 1049, 3538, 5302, 2554, 6014, 8262, 3512, 5673, 6111, 7800, 4383, 3679, 6383, 5320, 267, 3272, 1477, 5666, 471, 9291, 3784, 5038, 3868, 834, 5084, 3740, 8561, 3598, 4236, 675, 6721, 6965, 405, 3372, 4832, 2749, 5797, 7143, 6991, 6548, 3708, 6808, 5787, 1135, 444, 7783, 7101, 9551, 5745, 2644, 9438, 8618, 4905, 5305, 4511, 5232, 9248, 7161, 4964, 3152, 5003, 9070, 404, 1293, 7533, 9616, 8812, 9899, 1879, 1316, 5103, 2016, 1627, 8636, 2181, 3895, 1753, 296, 365]","[108, 136, 249, 257, 335, 384, 516, 521, 583, 606, 685, 780, 786, 963, 990, 994, 1018, 1127, 1141, 1245, 1279, 1291, 1424, 1481, 1526, 1652, 1653, 1725, 1892, 2001, 2055, 2234, 2316, 2353, 2396, 2455, 2463, 2531, 2545, 2693, 2881, 2969, 3122, 3160, 3204, 3240, 3255, 3270, 3366, 3422, 3583, 3698, 3758, 3783, 3824, 4008, 4270, 4272, 4452, 4552, 4575, 4996, 5015, 5048, 5083, 5204, 5340, 5479, 5529, 5615, 5784, 5912, 5953, 6018, 6154, 6194, 6442, 6530, 6574, 6585, 6669, 6704, 6705, 6739, 6938, 7072, 7132, 7172, 7214, 7244, 7266, 7382, 7409, 7460, 7563, 7588, 7605, 7727, 7797, 7834, 7843, 7851, 7921, 8160, 8241, 8272, 8352, 8408, 8410, 8496, 8655, 8688, 8779, 8788, 8977, 8980, 9015, 9049, 9160, 9399, 9447, 9576, 9695, 9711, 9756, 9852, 9866, 9989]",True
29,True,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,plus,60000,False,0.98046875,1255,1280,3.862537733879792e-07,5.292831631231271e-06,2.116167693220535e-06,9.581161233070117e-07,2.5287654840117476e-07,1e-06,13990675,60000,7100.0,15.237163000041619,"[6340, 9893, 9494, 4227, 5898, 2892, 7011, 1817, 9530, 3788, 164, 7708, 9703, 4608, 3931, 7400, 3928, 6727, 4726, 6521, 9803, 1970, 9842, 5537, 5531, 1351, 5447, 894, 7319, 6489, 3090, 5816, 9376, 7062, 3530, 5539, 536, 6997, 8757, 570, 3073, 6155, 8589, 9714, 9301, 6702, 6638, 3229, 4831, 1049, 3538, 5302, 2554, 6014, 8262, 3512, 5673, 6111, 7800, 4383, 3679, 6383, 5320, 267, 3272, 1477, 5666, 471, 9291, 3784, 5038, 3868, 834, 5084, 3740, 8561, 3598, 4236, 675, 6721, 6965, 405, 3372, 4832, 2749, 5797, 7143, 6991, 6548, 3708, 6808, 5787, 1135, 444, 7783, 7101, 9551, 5745, 2644, 9438, 8618, 4905, 5305, 4511, 5232, 9248, 7161, 4964, 3152, 5003, 9070, 404, 1293, 7533, 9616, 8812, 9899, 1879, 1316, 5103, 2016, 1627, 8636, 2181, 3895, 1753, 296, 365]","[108, 136, 249, 257, 335, 384, 516, 521, 583, 606, 685, 780, 786, 963, 990, 994, 1018, 1127, 1141, 1245, 1279, 1291, 1424, 1481, 1526, 1652, 1653, 1725, 1892, 2001, 2055, 2234, 2316, 2353, 2396, 2455, 2463, 2531, 2545, 2693, 2881, 2969, 3122, 3160, 3204, 3240, 3255, 3270, 3366, 3422, 3583, 3698, 3758, 3783, 3824, 4008, 4270, 4272, 4452, 4552, 4575, 4996, 5015, 5048, 5083, 5204, 5340, 5479, 5529, 5615, 5784, 5912, 5953, 6018, 6154, 6194, 6442, 6530, 6574, 6585, 6669, 6704, 6705, 6739, 6938, 7072, 7132, 7172, 7214, 7244, 7266, 7382, 7409, 7460, 7563, 7588, 7605, 7727, 7797, 7834, 7843, 7851, 7921, 8160, 8241, 8272, 8352, 8408, 8410, 8496, 8655, 8688, 8779, 8788, 8977, 8980, 9015, 9049, 9160, 9399, 9447, 9576, 9695, 9711, 9756, 9852, 9866, 9989]",True
29,True,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,minus,60000,False,0.98046875,1255,1280,3.7831270002778173e-07,5.0671314523690145e-06,2.1140833831026466e-06,9.59732903672625e-07,2.556112764992765e-07,1e-06,14008025,60000,7125.0,15.345931199961342,"[6340, 9893, 9494, 4227, 5898, 2892, 7011, 1817, 9530, 3788, 164, 7708, 9703, 4608, 3931, 7400, 3928, 6727, 4726, 6521, 9803, 1970, 9842, 5537, 5531, 1351, 5447, 894, 7319, 6489, 3090, 5816, 9376, 7062, 3530, 5539, 536, 6997, 8757, 570, 3073, 6155, 8589, 9714, 9301, 6702, 6638, 3229, 4831, 1049, 3538, 5302, 2554, 6014, 8262, 3512, 5673, 6111, 7800, 4383, 3679, 6383, 5320, 267, 3272, 1477, 5666, 471, 9291, 3784, 5038, 3868, 834, 5084, 3740, 8561, 3598, 4236, 675, 6721, 6965, 405, 3372, 4832, 2749, 5797, 7143, 6991, 6548, 3708, 6808, 5787, 1135, 444, 7783, 7101, 9551, 5745, 2644, 9438, 8618, 4905, 5305, 4511, 5232, 9248, 7161, 4964, 3152, 5003, 9070, 404, 1293, 7533, 9616, 8812, 9899, 1879, 1316, 5103, 2016, 1627, 8636, 2181, 3895, 1753, 296, 365]","[108, 136, 249, 257, 335, 384, 516, 521, 583, 606, 685, 780, 786, 963, 990, 994, 1018, 1127, 1141, 1245, 1279, 1291, 1424, 1481, 1526, 1652, 1653, 1725, 1892, 2001, 2055, 2234, 2316, 2353, 2396, 2455, 2463, 2531, 2545, 2693, 2881, 2969, 3122, 3160, 3204, 3240, 3255, 3270, 3366, 3422, 3583, 3698, 3758, 3783, 3824, 4008, 4270, 4272, 4452, 4552, 4575, 4996, 5015, 5048, 5083, 5204, 5340, 5479, 5529, 5615, 5784, 5912, 5953, 6018, 6154, 6194, 6442, 6530, 6574, 6585, 6669, 6704, 6705, 6739, 6938, 7072, 7132, 7172, 7214, 7244, 7266, 7382, 7409, 7460, 7563, 7588, 7605, 7727, 7797, 7834, 7843, 7851, 7921, 8160, 8241, 8272, 8352, 8408, 8410, 8496, 8655, 8688, 8779, 8788, 8977, 8980, 9015, 9049, 9160, 9399, 9447, 9576, 9695, 9711, 9756, 9852, 9866, 9989]",True
29,True,width=8|trace=5|power=1,free=1e-05|nudged=1e-06,free,120000,False,0.9859375,1262,1280,4.317903158237034e-06,0.0001727301246971933,3.376762833205098e-05,9.59876747151629e-06,2.5997733241229675e-06,1e-05,22864700,120000,10575.0,25.3277972000069,"[6340, 9893, 9494, 4227, 5898, 2892, 7011, 1817, 9530, 3788, 164, 7708, 9703, 4608, 3931, 7400, 3928, 6727, 4726, 6521, 9803, 1970, 9842, 5537, 5531, 1351, 5447, 894, 7319, 6489, 3090, 5816, 9376, 7062, 3530, 5539, 536, 6997, 8757, 570, 3073, 6155, 8589, 9714, 9301, 6702, 6638, 3229, 4831, 1049, 3538, 5302, 2554, 6014, 8262, 3512, 5673, 6111, 7800, 4383, 3679, 6383, 5320, 267, 3272, 1477, 5666, 471, 9291, 3784, 5038, 3868, 834, 5084, 3740, 8561, 3598, 4236, 675, 6721, 6965, 405, 3372, 4832, 2749, 5797, 7143, 6991, 6548, 3708, 6808, 5787, 1135, 444, 7783, 7101, 9551, 5745, 2644, 9438, 8618, 4905, 5305, 4511, 5232, 9248, 7161, 4964, 3152, 5003, 9070, 404, 1293, 7533, 9616, 8812, 9899, 1879, 1316, 5103, 2016, 1627, 8636, 2181, 3895, 1753, 296, 365]","[108, 136, 249, 257, 335, 384, 516, 521, 583, 606, 685, 780, 786, 963, 990, 994, 1018, 1127, 1141, 1245, 1279, 1291, 1424, 1481, 1526, 1652, 1653, 1725, 1892, 2001, 2055, 2234, 2316, 2353, 2396, 2455, 2463, 2531, 2545, 2693, 2881, 2969, 3122, 3160, 3204, 3240, 3255, 3270, 3366, 3422, 3583, 3698, 3758, 3783, 3824, 4008, 4270, 4272, 4452, 4552, 4575, 4996, 5015, 5048, 5083, 5204, 5340, 5479, 5529, 5615, 5784, 5912, 5953, 6018, 6154, 6194, 6442, 6530, 6574, 6585, 6669, 6704, 6705, 6739, 6938, 7072, 7132, 7172, 7214, 7244, 7266, 7382, 7409, 7460, 7563, 7588, 7605, 7727, 7797, 7834, 7843, 7851, 7921, 8160, 8241, 8272, 8352, 8408, 8410, 8496, 8655, 8688, 8779, 8788, 8977, 8980, 9015, 9049, 9160, 9399, 9447, 9576, 9695, 9711, 9756, 9852, 9866, 9989]",True
