dataset,seed,chain_size,support_width,damped_fraction,damping_trace,damping_per_node,budget_steps,physical_time,dt,dynamic_vs_implicit_relative_error,dynamic_vs_exact_centered_relative_error,exact_centered_vs_implicit_relative_error,dynamic_vs_implicit_cosine,plus_state_relative_error,minus_state_relative_error,plus_residual,minus_residual,plus_velocity_norm,minus_velocity_norm,mean_dissipated_energy_two_phases,minimum_eigenspace_visibility,median_eigenspace_visibility,minimum_spectral_decay_rate,median_spectral_decay_rate,all_modes_observable,free_exact_residual,plus_exact_residual,minus_exact_residual
moons,17,17,2,0.11764705882352941,5.0,2.5,80000,8000.0,0.1,0.7664589887703818,0.055603371165441645,0.7643930760670751,0.8342236079278814,6.664225958263112e-06,7.061201593578727e-06,2.518363686468812e-05,2.5303567022205893e-05,2.096338786067499e-05,2.2045522388947827e-05,0.0018475335574709333,0.042053340595829436,0.08911378421621863,2.7811919397269236e-05,8.966216466765875e-05,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,2,0.11764705882352941,5.0,2.5,160000,16000.0,0.1,0.7646434693025439,0.020441036943553335,0.7643930760670751,0.8273448466676179,2.3998517020422725e-06,2.2971174320904188e-06,1.7046013056525698e-05,1.703193901178687e-05,6.3563792979011884e-06,7.145973265983935e-06,0.0018475337110193083,0.042053340595829436,0.08911378421621863,2.7811919397269236e-05,8.966216466765875e-05,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,4,0.23529411764705882,5.0,1.25,1000,100.0,0.1,7.721738628324414,7.6851314720807595,0.7643930760670751,-0.5579766506114148,0.0010216036941045794,0.001053253792045619,0.00048044734516947954,0.0004959710901173567,0.0008617976597187677,0.0008883284607265261,0.0018465569284426523,0.11224757197781199,0.22913445487633266,6.084664872002543e-05,0.0001442935172583093,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,4,0.23529411764705882,5.0,1.25,4000,400.0,0.1,3.4278376864715385,3.342635277448957,0.7643930760670751,-0.23323344302577165,0.00038035925412459743,0.00039482177950368654,0.00018639992810848952,0.00018975597256334887,0.000324730816465911,0.000331131547663021,0.0018474532754788292,0.11224757197781199,0.22913445487633266,6.084664872002543e-05,0.0001442935172583093,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,4,0.23529411764705882,5.0,1.25,16000,1600.0,0.1,0.7816297432907987,0.16404847242340342,0.7643930760670751,0.8050720812952776,1.6183963813856244e-05,2.1240857565900257e-05,1.2590498270503497e-05,1.621114056234804e-05,0.00011036675126577937,0.00011317601163527671,0.0018475318697991783,0.11224757197781199,0.22913445487633266,6.084664872002543e-05,0.0001442935172583093,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,4,0.23529411764705882,5.0,1.25,40000,4000.0,0.1,0.7655373491193604,0.04179895483660877,0.7643930760670751,0.8297177253023842,5.064323176834473e-06,5.151372162677473e-06,7.266775894741384e-06,7.230583842382915e-06,3.3719648420437753e-06,3.4854443700907417e-06,0.0018475336255934123,0.11224757197781199,0.22913445487633266,6.084664872002543e-05,0.0001442935172583093,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,4,0.23529411764705882,5.0,1.25,80000,8000.0,0.1,0.7644151376188085,0.005735089353327573,0.7643930760670751,0.8299429448628781,7.1635934377089e-07,7.079336852035897e-07,4.7139212508402e-06,4.663161344718045e-06,1.9066936332823785e-06,1.8016769923877027e-06,0.0018475336415327425,0.11224757197781199,0.22913445487633266,6.084664872002543e-05,0.0001442935172583093,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,4,0.23529411764705882,5.0,1.25,160000,16000.0,0.1,0.7643962552153689,0.002321831317594674,0.7643930760670751,0.8298546013969391,3.1140063733691697e-07,3.0358145020340844e-07,2.71915910184639e-06,2.4883985391871516e-06,8.03222194493377e-07,8.242664999834946e-07,0.0018475336446473743,0.11224757197781199,0.22913445487633266,6.084664872002543e-05,0.0001442935172583093,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,6,0.35294117647058826,5.0,0.8333333333333334,1000,100.0,0.1,5.8321450891631,5.783341636331122,0.7643930760670751,-0.6290367780328212,0.0007179140905098465,0.0007361845445826474,0.0003177272520313207,0.00032890703935837276,0.0005218263915677133,0.0005290917049060333,0.0018471768285619483,0.18077797239007098,0.3466533911841036,0.0001873697293500176,0.00037133475110930764,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,6,0.35294117647058826,5.0,0.8333333333333334,4000,400.0,0.1,1.21052080446096,0.937492710360315,0.7643930760670751,0.8532110811161486,9.448762117181497e-05,0.000104940058748031,6.092194092640554e-05,6.50136097356446e-05,0.00023928746542007837,0.00024558167198338217,0.001847519291789394,0.18077797239007098,0.3466533911841036,0.0001873697293500176,0.00037133475110930764,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,6,0.35294117647058826,5.0,0.8333333333333334,16000,1600.0,0.1,0.767365035221088,0.06744649156231448,0.7643930760670751,0.8290647095779745,8.016990739213296e-06,7.825875125600774e-06,7.070133775074038e-06,6.921564501088442e-06,9.36847000338858e-06,1.0817654806345585e-05,0.0018475334432798073,0.18077797239007098,0.3466533911841036,0.0001873697293500176,0.00037133475110930764,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,6,0.35294117647058826,5.0,0.8333333333333334,40000,4000.0,0.1,0.7643932940851317,0.0010879120573005882,0.7643930760670751,0.82983408187171,2.407144881884728e-07,2.3542473104639915e-07,1.8850198347249284e-06,1.8220237333337626e-06,9.407572140002682e-07,9.230656057452623e-07,0.001847533477791994,0.18077797239007098,0.3466533911841036,0.0001873697293500176,0.00037133475110930764,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,6,0.35294117647058826,5.0,0.8333333333333334,80000,8000.0,0.1,0.7643927985662688,0.0005089808857913982,0.7643930760670751,0.8298452353342755,7.140112521567669e-08,7.262028812151605e-08,7.445528438586419e-07,7.68932725313612e-07,3.567911358865912e-07,3.286972215402649e-07,0.0018475334783568604,0.18077797239007098,0.3466533911841036,0.0001873697293500176,0.00037133475110930764,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,6,0.35294117647058826,5.0,0.8333333333333334,160000,16000.0,0.1,0.7643931781384801,0.00015332964272443523,0.7643930760670751,0.8299024204949059,1.767387188718121e-08,1.7823769986180695e-08,2.1854902945844574e-07,2.2175670282170634e-07,4.1608535880762335e-08,4.108945417248564e-08,0.0018475334784208493,0.18077797239007098,0.3466533911841036,0.0001873697293500176,0.00037133475110930764,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,8,0.47058823529411764,5.0,0.625,1000,100.0,0.1,2.7884595131025454,2.682621128509475,0.7643930760670751,-0.06539252659227361,0.0004406979954151217,0.0004630892417162306,0.0002011572295487411,0.0002076196504360109,0.00023940409422568875,0.0002649697855237258,0.0018474305229018483,0.2613808684773799,0.45024070878838995,0.0008339168019856347,0.0014435312109334908,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,8,0.47058823529411764,5.0,0.625,4000,400.0,0.1,0.9721198382534189,0.6006833404674881,0.7643930760670751,0.7507984405839814,6.001818061618732e-05,6.231754922831567e-05,4.794998368605617e-05,4.9814367266419175e-05,4.045773831250519e-05,4.222060971538587e-05,0.0018475317565750469,0.2613808684773799,0.45024070878838995,0.0008339168019856347,0.0014435312109334908,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,8,0.47058823529411764,5.0,0.625,16000,1600.0,0.1,0.7643945444948017,0.0013168653212562343,0.7643930760670751,0.8299305290384023,1.6156588854797017e-07,1.7721237609562316e-07,8.954243455374003e-07,8.725058508735216e-07,3.4159549723735696e-07,3.342552092888882e-07,0.0018475332837624352,0.2613808684773799,0.45024070878838995,0.0008339168019856347,0.0014435312109334908,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,8,0.47058823529411764,5.0,0.625,40000,4000.0,0.1,0.7643931109090147,4.452291032965704e-05,0.7643930760670751,0.8298967482262035,7.456685501895029e-09,7.133534046224003e-09,6.755975207988213e-08,6.291417748574207e-08,5.440572295075974e-08,5.3720913708142444e-08,0.001847533283865836,0.2613808684773799,0.45024070878838995,0.0008339168019856347,0.0014435312109334908,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,8,0.47058823529411764,5.0,0.625,80000,8000.0,0.1,0.7643930747330402,2.443482369413798e-06,0.7643930760670751,0.8298930139254602,2.680657248733971e-10,2.7363048775524195e-10,3.421352576874678e-09,3.504036221870831e-09,1.4525113459445276e-09,1.3092770608007476e-09,0.0018475332838662382,0.2613808684773799,0.45024070878838995,0.0008339168019856347,0.0014435312109334908,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,8,0.47058823529411764,5.0,0.625,160000,16000.0,0.1,0.7643930760684406,1.9847963199823957e-09,0.7643930760670751,0.8298931571458903,1.9820618989647624e-13,2.402987727062862e-13,2.581392745316246e-12,3.1325502770974713e-12,2.3312821903688984e-12,2.082354550218391e-12,0.0018475332838662382,0.2613808684773799,0.45024070878838995,0.0008339168019856347,0.0014435312109334908,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,17,1.0,5.0,0.29411764705882354,1000,100.0,0.1,0.7643935281630463,6.70643160335978e-05,0.7643930760670751,0.8298827751162786,1.5786195550825617e-08,1.5840374784758723e-08,1.0565454794369031e-08,1.1914940038996267e-08,1.4414390190161738e-08,1.6579642017859887e-08,0.001847532485803175,0.9999999999999991,0.9999999999999994,0.14705882352941124,0.14705882352941144,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,17,1.0,5.0,0.29411764705882354,4000,400.0,0.1,0.764393076067047,1.4027893664505255e-12,0.7643930760670751,0.8298931569969767,1.7117146669382225e-16,3.3953424853794984e-16,1.785227688494835e-16,1.46077655237041e-16,6.069430459601236e-16,4.966461265841635e-16,0.0018475324858034927,0.9999999999999991,0.9999999999999994,0.14705882352941124,0.14705882352941144,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,17,1.0,5.0,0.29411764705882354,16000,1600.0,0.1,0.764393076067047,1.353455765484631e-12,0.7643930760670751,0.829893156996975,1.7112427913584444e-16,3.3953424853794984e-16,1.7852066177700999e-16,1.46077655237041e-16,6.069442487542262e-16,4.966461265841635e-16,0.0018475324858034927,0.9999999999999991,0.9999999999999994,0.14705882352941124,0.14705882352941144,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,17,1.0,5.0,0.29411764705882354,40000,4000.0,0.1,0.764393076067047,1.4027893664505255e-12,0.7643930760670751,0.8298931569969767,1.7117146669382225e-16,3.3953424853794984e-16,1.785227688494835e-16,1.46077655237041e-16,6.069565384706209e-16,4.966461265841635e-16,0.0018475324858034927,0.9999999999999991,0.9999999999999994,0.14705882352941124,0.14705882352941144,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,17,1.0,5.0,0.29411764705882354,80000,8000.0,0.1,0.764393076067047,1.353455765484631e-12,0.7643930760670751,0.829893156996975,1.7112689133346972e-16,3.3953424853794984e-16,1.785227688494835e-16,1.46077655237041e-16,6.0695202832069525e-16,4.966461265841635e-16,0.0018475324858034927,0.9999999999999991,0.9999999999999994,0.14705882352941124,0.14705882352941144,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,17,17,17,1.0,5.0,0.29411764705882354,160000,16000.0,0.1,0.764393076067047,1.4027893664505255e-12,0.7643930760670751,0.8298931569969767,1.7117146669382225e-16,3.3953424853794984e-16,1.785227688494835e-16,1.46077655237041e-16,6.069505157393789e-16,4.966461265841635e-16,0.0018475324858034927,0.9999999999999991,0.9999999999999994,0.14705882352941124,0.14705882352941144,True,1.2573190665112295e-16,2.789373856629392e-16,2.426505275046893e-16
moons,29,17,1,0.058823529411764705,5.0,5.0,1000,100.0,0.1,18.944989035032375,18.919605681417796,1.0063123302737105,-0.6682348831223581,0.0028657908295642133,0.0028705300306128482,0.0025120705545559835,0.002509005001032862,0.0027381907077602312,0.0027347943860096895,0.0017961008314193398,0.011546955112146144,0.013955138859884832,1.1546389733552154e-05,1.6439595378642258e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,1,0.058823529411764705,5.0,5.0,4000,400.0,0.1,6.993321492292344,6.920856465371483,1.0063123302737105,-0.03820705342027261,0.0013690956455420053,0.0013640732193786315,0.0009508964651087145,0.0009539507537100782,0.0011432169039406776,0.001143575322293591,0.001805796124265127,0.011546955112146144,0.013955138859884832,1.1546389733552154e-05,1.6439595378642258e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,1,0.058823529411764705,5.0,5.0,16000,1600.0,0.1,1.782011913270268,1.469234926499247,1.0063123302737105,0.8389236828572986,0.00022702842220115137,0.00022917743305273539,0.0002533745361244481,0.00025200161404588767,0.0002504906149818285,0.0002502778514426718,0.0018072883442792512,0.011546955112146144,0.013955138859884832,1.1546389733552154e-05,1.6439595378642258e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,1,0.058823529411764705,5.0,5.0,40000,4000.0,0.1,1.0242143721918764,0.1894626555960917,1.0063123302737105,0.7525478118005695,3.055499005264824e-05,3.0486441345056752e-05,0.00010353573555668556,0.00010424580534465863,5.410694014750406e-05,5.35211670460256e-05,0.0018073480885534175,0.011546955112146144,0.013955138859884832,1.1546389733552154e-05,1.6439595378642258e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,1,0.058823529411764705,5.0,5.0,80000,8000.0,0.1,1.010693816778297,0.09330079915903607,1.0063123302737105,0.7291289160318177,1.6233178480517202e-05,1.613824442232884e-05,8.698612926551039e-05,8.770245856570274e-05,3.259927651203551e-05,3.188408924576062e-05,0.001807349825948717,0.011546955112146144,0.013955138859884832,1.1546389733552154e-05,1.6439595378642258e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,1,0.058823529411764705,5.0,5.0,160000,16000.0,0.1,1.0069669503605914,0.036193930289599385,1.0063123302737105,0.7194626781715915,1.238642584126023e-05,1.282559276193287e-05,7.161797125477594e-05,7.211885336450848e-05,2.9641238322550547e-05,2.7642547954273804e-05,0.0018073502231731181,0.011546955112146144,0.013955138859884832,1.1546389733552154e-05,1.6439595378642258e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,2,0.11764705882352941,5.0,2.5,1000,100.0,0.1,21.753071440808473,21.731487502766978,1.0063123302737105,-0.8686522537789787,0.001888388178695796,0.0019348418716231075,0.0012147147984068881,0.001234370885553715,0.001785931128212559,0.0018157596987287553,0.001803450194947378,0.03420320730747774,0.0412149019594089,2.6371073361786124e-05,3.606810683326467e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,2,0.11764705882352941,5.0,2.5,4000,400.0,0.1,3.915190005647833,3.7829733114040125,1.0063123302737105,0.56696828905152,0.0010592524430624185,0.0010776138633040355,0.00042008965621664847,0.0004277773678727457,0.0006010666386347803,0.0006231788974792476,0.0018068538166326623,0.03420320730747774,0.0412149019594089,2.6371073361786124e-05,3.606810683326467e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,2,0.11764705882352941,5.0,2.5,16000,1600.0,0.1,1.105770300430391,0.45900284040456124,1.0063123302737105,0.626534483411972,6.859132227308996e-05,7.053131197054656e-05,4.771477076650072e-05,4.8127499354043096e-05,0.0001587355210371056,0.000165877739829052,0.001807343178116253,0.03420320730747774,0.0412149019594089,2.6371073361786124e-05,3.606810683326467e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,2,0.11764705882352941,5.0,2.5,40000,4000.0,0.1,1.0081761614982876,0.059856484415681636,1.0063123302737105,0.7335312603244836,6.943167413918008e-06,7.213410980921199e-06,2.8013536991156556e-05,2.8397817414442858e-05,1.4038954888130816e-05,1.3835765666320836e-05,0.001807351124016805,0.03420320730747774,0.0412149019594089,2.6371073361786124e-05,3.606810683326467e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,2,0.11764705882352941,5.0,2.5,80000,8000.0,0.1,1.0065908307883957,0.023006034523654302,1.0063123302737105,0.7215988571338146,4.6947779767012316e-06,4.608473408672924e-06,2.5392480010295584e-05,2.535483117712332e-05,1.2548409672949761e-05,1.2554316540726499e-05,0.0018073511933223102,0.03420320730747774,0.0412149019594089,2.6371073361786124e-05,3.606810683326467e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,2,0.11764705882352941,5.0,2.5,160000,16000.0,0.1,1.0063664847423606,0.010567186126566139,1.0063123302737105,0.7186525841199624,2.678071593057405e-06,2.5280908801995588e-06,1.479328517033148e-05,1.348723142786716e-05,8.771305436652812e-06,8.90002359903737e-06,0.0018073512566799668,0.03420320730747774,0.0412149019594089,2.6371073361786124e-05,3.606810683326467e-05,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,4,0.23529411764705882,5.0,1.25,1000,100.0,0.1,16.136632288763956,16.106734880510547,1.0063123302737105,-0.749522264362548,0.0011654361846231464,0.0012051032547152549,0.0005112749713503226,0.0005239784340158764,0.0009900341746169855,0.0010053167685452821,0.001806367619766846,0.093034381293345,0.11077801837548965,9.941030860000089e-05,0.00012783682208103442,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,4,0.23529411764705882,5.0,1.25,4000,400.0,0.1,1.988026569970753,1.7142725662086407,1.0063123302737105,0.5496135497725738,0.00031048176329975097,0.00032984754814507005,0.0001367248181301994,0.0001487583316196149,0.0002700659973518511,0.00027814551159210775,0.0018072876554884683,0.093034381293345,0.11077801837548965,9.941030860000089e-05,0.00012783682208103442,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,4,0.23529411764705882,5.0,1.25,16000,1600.0,0.1,1.0090621170382583,0.0756848254635571,1.0063123302737105,0.7014728333712796,7.370485539528087e-06,6.697866521737149e-06,1.1536609793432923e-05,1.1200537920577601e-05,1.5717036460640604e-05,1.725959844283733e-05,0.001807351158136022,0.093034381293345,0.11077801837548965,9.941030860000089e-05,0.00012783682208103442,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,4,0.23529411764705882,5.0,1.25,40000,4000.0,0.1,1.0063404857298526,0.00780739366234841,1.0063123302737105,0.7185092258891317,1.1312229499143028e-06,1.101986930457599e-06,6.579990209063008e-06,6.596411006404028e-06,3.3304613940196017e-06,3.3275709002234054e-06,0.0018073512251312422,0.093034381293345,0.11077801837548965,9.941030860000089e-05,0.00012783682208103442,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,4,0.23529411764705882,5.0,1.25,80000,8000.0,0.1,1.0063139722997085,0.0013108015136353121,1.0063123302737105,0.7190458204630353,7.167471713885319e-07,7.033133788454176e-07,4.656918974562013e-06,4.548644174394895e-06,2.2970149748904295e-06,2.266091467955527e-06,0.0018073512327212871,0.093034381293345,0.11077801837548965,9.941030860000089e-05,0.00012783682208103442,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,4,0.23529411764705882,5.0,1.25,160000,16000.0,0.1,1.0063130760669832,0.0019861238354690705,1.0063123302737105,0.7186901301481435,2.84477228236009e-07,2.896516498152256e-07,1.9832379002169435e-06,2.0332428421562734e-06,7.965511263714165e-07,7.137448318892645e-07,0.0018073512364170047,0.093034381293345,0.11077801837548965,9.941030860000089e-05,0.00012783682208103442,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,6,0.35294117647058826,5.0,0.8333333333333334,1000,100.0,0.1,9.65205425362354,9.600929625166211,1.0063123302737105,-0.7017672158146778,0.0007399640310276745,0.0007731933588266337,0.0003213120102268024,0.0003278272071176125,0.0005605375643378756,0.0005736819653529186,0.0018069975681275347,0.1747494820739036,0.2037945363546112,0.0003561371393115964,0.00043556825897123064,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,6,0.35294117647058826,5.0,0.8333333333333334,4000,400.0,0.1,1.1391743046460703,0.532845808328053,1.0063123302737105,0.7667002345166448,0.00011366052458158506,0.00011745799849658936,7.274728834542874e-05,7.355723856647418e-05,8.459425741748582e-05,8.801412711044858e-05,0.0018073446333797378,0.1747494820739036,0.2037945363546112,0.0003561371393115964,0.00043556825897123064,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,6,0.35294117647058826,5.0,0.8333333333333334,16000,1600.0,0.1,1.0063322983543057,0.004960902509071924,1.0063123302737105,0.7202752590553015,6.474047949165799e-07,6.358339088693789e-07,3.2922781267926033e-06,3.2280794396373954e-06,1.6785846882480143e-06,1.6592221094653442e-06,0.0018073510779805027,0.1747494820739036,0.2037945363546112,0.0003561371393115964,0.00043556825897123064,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,6,0.35294117647058826,5.0,0.8333333333333334,40000,4000.0,0.1,1.006313594666568,0.0011782410150262231,1.0063123302737105,0.7190100536646438,1.7424932115435128e-07,1.7190560494454417e-07,1.1697539210543652e-06,1.1482993940362196e-06,6.929092002976414e-07,6.880414599518531e-07,0.0018073510804144624,0.1747494820739036,0.2037945363546112,0.0003561371393115964,0.00043556825897123064,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,6,0.35294117647058826,5.0,0.8333333333333334,80000,8000.0,0.1,1.0063125143065528,0.0003107082924114303,1.0063123302737105,0.7189314356938796,4.6176340692924625e-08,4.481768646395929e-08,3.1745409620512254e-07,3.1841037755177044e-07,1.2556495529627603e-07,1.29263412728838e-07,0.0018073510807546658,0.1747494820739036,0.2037945363546112,0.0003561371393115964,0.00043556825897123064,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,6,0.35294117647058826,5.0,0.8333333333333334,160000,16000.0,0.1,1.0063123380071863,1.8303240736315194e-05,1.0063123302737105,0.7189083960531568,2.7094841818101446e-09,2.6616636598398684e-09,1.87997348359711e-08,1.8836183565158735e-08,3.6463945491027957e-09,4.5222556681359055e-09,0.001807351080767285,0.1747494820739036,0.2037945363546112,0.0003561371393115964,0.00043556825897123064,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,8,0.47058823529411764,5.0,0.625,1000,100.0,0.1,4.7665064650177795,4.660383056563097,1.0063123302737105,-0.5115676321264963,0.00035755162788255607,0.00037975071492638197,0.0002068419478170785,0.0002178713641908114,0.0003695654600237642,0.0003837523217098504,0.0018072332583386847,0.2945898401696252,0.3340832684797398,0.0012117286254820225,0.0014281331307613096,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
moons,29,17,8,0.47058823529411764,5.0,0.625,4000,400.0,0.1,1.136853125332996,0.5307566241258586,1.0063123302737105,0.4672156154803288,3.248247312242072e-05,3.3039462389441555e-05,2.2557287025163285e-05,2.3054624884200374e-05,2.0867951270209568e-05,2.1854087961114485e-05,0.0018073504606938944,0.2945898401696252,0.3340832684797398,0.0012117286254820225,0.0014281331307613096,True,1.4242147221684103e-16,1.6112863938481381e-16,2.0935121378252557e-16
